ProductOrServiceCode,ProductOrServiceCodeText,ServicesCategory,ProductOrServiceCode1L,ProductOrServiceCode2L,ProductOrServiceCode2R,ProductOrServiceCode1L1R,Simple,HostNation3Category,Unseperated,IsService,IsCatchAllCode,DoDportfolioGroup,DoDportfolio,DoDportfolioCategory,DoDportfolioSubCategory,PlatformPortfolio,ProductsCategory,ProductOrServiceArea,isRnD1to5,PBLscore,IsPossibleReclassification,IsPossibleSoftwareEngineering,RnD_BudgetActivity,ProductServiceOrRnDarea,CanadaSector,OCOcrisisScore,VAPortfolio,OCOcrisisPercent,CrisisPercent,CrisisProductOrServiceArea,IsRnDdefenseSystem,Level1_Code,Level1_Category,Level2_Code,Level2_Category,GreenEnergy,BioRelated
1352,UNDERWATER MINE DISPOAL INERT DEVICES,Products,1,13,52,12,Products,Commodity,NULL,0,NULL,2.  Weapons & Ammunition,Ammunition & Explosives,No Description,No Description,Ordnance and Missiles,Launchers & Munitions,Launchers & Munitions,0,NULL,NULL,NULL,NULL,Launchers & Munitions,"Weapons, Ammunition and Missiles",0,Weapons and Ammunition,0,NULL,Launchers & Munitions,0,12,Weapons & Ammunition,12.1,Ammunition & Explosives,NULL,
1353,UNDERWATER MINE DISPOAL EXPLOSIVE DEVICES,Products,1,13,53,13,Products,Commodity,NULL,0,NULL,2.  Weapons & Ammunition,Ammunition & Explosives,No Description,No Description,Ordnance and Missiles,Launchers & Munitions,Launchers & Munitions,0,NULL,NULL,NULL,NULL,Launchers & Munitions,"Weapons, Ammunition and Missiles",0,Weapons and Ammunition,0,NULL,Launchers & Munitions,0,12,Weapons & Ammunition,12.1,Ammunition & Explosives,NULL,
1355,TORPEDO INERT COMPONENTS,Products,1,13,55,15,Products,Commodity,NULL,0,NULL,2.  Weapons & Ammunition,Ammunition & Explosives,Torpedo Inert Components,Torpedo Inert Components,Ordnance and Missiles,Launchers & Munitions,Launchers & Munitions,0,NULL,NULL,NULL,NULL,Launchers & Munitions,"Weapons, Ammunition and Missiles",0,Weapons and Ammunition,0,NULL,Launchers & Munitions,0,12,Weapons & Ammunition,12.1,Ammunition & Explosives,NULL,
1356,TORPEDO EXPLOSIVE COMPONENTS,Products,1,13,56,16,Products,Commodity,NULL,0,NULL,2.  Weapons & Ammunition,Ammunition & Explosives,Torpedo Explosive Components,Torpedo Explosive Components,Ordnance and Missiles,Launchers & Munitions,Launchers & Munitions,0,NULL,NULL,NULL,NULL,Launchers & Munitions,"Weapons, Ammunition and Missiles",0,Weapons and Ammunition,0.0005,NULL,Launchers & Munitions,0,12,Weapons & Ammunition,12.1,Ammunition & Explosives,NULL,
1360,DEPTH CHARGE INERT COMPONENTS,Products,1,13,60,10,Products,Commodity,NULL,0,NULL,2.  Weapons & Ammunition,Ammunition & Explosives,Depth Charge Inert Components,Depth Charge Inert Components,Ordnance and Missiles,Launchers & Munitions,Launchers & Munitions,0,NULL,NULL,NULL,NULL,Launchers & Munitions,"Weapons, Ammunition and Missiles",0,Weapons and Ammunition,0,NULL,Launchers & Munitions,0,12,Weapons & Ammunition,12.1,Ammunition & Explosives,NULL,
1361,DEPTH CHARGE EXPLOSIVE COMPONENTS,Products,1,13,61,11,Products,Commodity,NULL,0,NULL,2.  Weapons & Ammunition,Ammunition & Explosives,Depth Charge Explosive Components,Depth Charge Explosive Components,Ordnance and Missiles,Launchers & Munitions,Launchers & Munitions,0,NULL,NULL,NULL,NULL,Launchers & Munitions,"Weapons, Ammunition and Missiles",0,Weapons and Ammunition,0,NULL,Launchers & Munitions,0,12,Weapons & Ammunition,12.1,Ammunition & Explosives,NULL,
1365,MILITARY CHEMICAL AGENTS,Products,1,13,65,15,Products,Commodity,NULL,0,NULL,2.  Weapons & Ammunition,Ammunition & Explosives,Military Chemical Agents,Military Chemical Agents,Ordnance and Missiles,Launchers & Munitions,Launchers & Munitions,0,NULL,NULL,NULL,NULL,Launchers & Munitions,"Weapons, Ammunition and Missiles",0,Weapons and Ammunition,0,NULL,Launchers & Munitions,0,12,Weapons & Ammunition,12.1,Ammunition & Explosives,NULL,
1367,"TACTICAL SETS, KITS, AND OUTFITS",Products,1,13,67,17,Products,Commodity,NULL,0,NULL,2.  Weapons & Ammunition,Ammunition & Explosives,No Description,No Description,Ordnance and Missiles,Launchers & Munitions,Launchers & Munitions,0,NULL,NULL,NULL,NULL,Launchers & Munitions,"Weapons, Ammunition and Missiles",0,Weapons and Ammunition,0.0278,NULL,Launchers & Munitions,0,12,Weapons & Ammunition,12.1,Ammunition & Explosives,NULL,
1370,PYROTECHNICS,Products,1,13,70,10,Products,Commodity,NULL,0,NULL,2.  Weapons & Ammunition,Ammunition & Explosives,Pyrotechnics,Pyrotechnics,Ordnance and Missiles,Launchers & Munitions,Launchers & Munitions,0,NULL,NULL,NULL,NULL,Launchers & Munitions,"Weapons, Ammunition and Missiles",0,Weapons and Ammunition,0.0061,NULL,Launchers & Munitions,0,12,Weapons & Ammunition,12.1,Ammunition & Explosives,NULL,
1375,DEMOLITION MATERIALS,Products,1,13,75,15,Products,Commodity,NULL,0,NULL,2.  Weapons & Ammunition,Ammunition & Explosives,Demolition Materials,Demolition Materials,Ordnance and Missiles,Launchers & Munitions,Launchers & Munitions,0,NULL,NULL,NULL,NULL,Launchers & Munitions,"Weapons, Ammunition and Missiles",0,Weapons and Ammunition,0.0213,NULL,Launchers & Munitions,0,12,Weapons & Ammunition,12.1,Ammunition & Explosives,NULL,
1376,BULK EXPLOSIVES,Products,1,13,76,16,Products,Commodity,NULL,0,NULL,2.  Weapons & Ammunition,Ammunition & Explosives,Bulk Explosives,Bulk Explosives,Ordnance and Missiles,Launchers & Munitions,Launchers & Munitions,0,NULL,NULL,NULL,NULL,Launchers & Munitions,"Weapons, Ammunition and Missiles",NULL,Weapons and Ammunition,0,NULL,Launchers & Munitions,0,12,Weapons & Ammunition,12.1,Ammunition & Explosives,NULL,
1377,CARTRIDGE & PROPELLANT DEVICES,Products,1,13,77,17,Products,Commodity,NULL,0,NULL,2.  Weapons & Ammunition,Ammunition & Explosives,Cartridge & Propellant Devices,Cartridge & Propellant Devices,Ordnance and Missiles,Launchers & Munitions,Launchers & Munitions,0,NULL,NULL,NULL,NULL,Launchers & Munitions,"Weapons, Ammunition and Missiles",0,Weapons and Ammunition,0.003,NULL,Launchers & Munitions,0,12,Weapons & Ammunition,12.1,Ammunition & Explosives,NULL,
1385,SURFACE EXPLOSIVE ORD DISPOSAL TOOL,Products,1,13,85,15,Products,Commodity,NULL,0,NULL,2.  Weapons & Ammunition,Ammunition & Explosives,Surface Explosive Ord Disposal Tool,Surface Explosive Ord Disposal Tool,Ordnance and Missiles,Launchers & Munitions,Launchers & Munitions,0,NULL,NULL,NULL,NULL,Launchers & Munitions,"Weapons, Ammunition and Missiles",0,Weapons and Ammunition,0.0306,NULL,Launchers & Munitions,0,12,Weapons & Ammunition,12.1,Ammunition & Explosives,NULL,
1386,UNDERWATER EXPLOSIVE ORD DISPOSAL,Products,1,13,86,16,Products,Commodity,NULL,0,NULL,2.  Weapons & Ammunition,Ammunition & Explosives,Underwater Explosive Ord Disposal,Underwater Explosive Ord Disposal,Ordnance and Missiles,Launchers & Munitions,Launchers & Munitions,0,NULL,NULL,NULL,NULL,Launchers & Munitions,"Weapons, Ammunition and Missiles",0,Weapons and Ammunition,0.0037,NULL,Launchers & Munitions,0,12,Weapons & Ammunition,12.1,Ammunition & Explosives,NULL,
1390,FUZES AND PRIMERS,Products,1,13,90,10,Products,Commodity,NULL,0,NULL,2.  Weapons & Ammunition,Ammunition & Explosives,Fuzes And Primers,Fuzes And Primers,Ordnance and Missiles,Launchers & Munitions,Launchers & Munitions,0,NULL,NULL,NULL,NULL,Launchers & Munitions,"Weapons, Ammunition and Missiles",0,Weapons and Ammunition,0.0072,NULL,Launchers & Munitions,0,12,Weapons & Ammunition,12.1,Ammunition & Explosives,NULL,
1395,MISCELLANEOUS AMMUNITION,Products,1,13,95,15,Products,Commodity,NULL,0,NULL,2.  Weapons & Ammunition,Ammunition & Explosives,Miscellaneous Ammunition,Miscellaneous Ammunition,Ordnance and Missiles,Launchers & Munitions,Launchers & Munitions,0,NULL,NULL,NULL,NULL,Launchers & Munitions,"Weapons, Ammunition and Missiles",0,Weapons and Ammunition,0.0002,NULL,Launchers & Munitions,0,12,Weapons & Ammunition,12.1,Ammunition & Explosives,NULL,
1398,AMMUNITION HANDLING & SERVICING EQ,Products,1,13,98,18,Products,Commodity,NULL,0,NULL,2.  Weapons & Ammunition,Ammunition & Explosives,Ammunition Handling & Servicing Eq,Ammunition Handling & Servicing Eq,Ordnance and Missiles,Launchers & Munitions,Launchers & Munitions,0,NULL,NULL,NULL,NULL,Launchers & Munitions,"Weapons, Ammunition and Missiles",0,Weapons and Ammunition,0.0006,NULL,Launchers & Munitions,0,12,Weapons & Ammunition,12.1,Ammunition & Explosives,NULL,
1410,GUIDED MISSILES,Products,1,14,10,10,Products,Commodity,NULL,0,NULL,2.  Weapons & Ammunition,Guided Missiles,Guided Missiles,Guided Missiles,Ordnance and Missiles,Missiles & Space,Missiles & Space,0,NULL,NULL,NULL,NULL,Missiles & Space,"Weapons, Ammunition and Missiles",0,Missile and Space Systems,0.0001,NULL,Missiles & Space,0,12,Weapons & Ammunition,12.3,Guided Missiles,NULL,
1420,GUIDED MISSILE COMPONENTS,Products,1,14,20,10,Products,Commodity,NULL,0,NULL,2.  Weapons & Ammunition,Guided Missiles,Guided Missile Components,Guided Missile Components,Ordnance and Missiles,Missiles & Space,Missiles & Space,0,NULL,NULL,NULL,NULL,Missiles & Space,"Weapons, Ammunition and Missiles",0,Missile and Space Systems,0,NULL,Missiles & Space,0,12,Weapons & Ammunition,12.3,Guided Missiles,NULL,
1425,"GUIDED MISSILE SYSTEMS, COMPLETE",Products,1,14,25,15,Products,Commodity,NULL,0,NULL,2.  Weapons & Ammunition,Guided Missiles,"Guided Missile Systems, Complete","Guided Missile Systems, Complete",Ordnance and Missiles,Missiles & Space,Missiles & Space,0,NULL,NULL,NULL,NULL,Missiles & Space,"Weapons, Ammunition and Missiles",-1,Missile and Space Systems,0,NULL,Missiles & Space,0,12,Weapons & Ammunition,12.3,Guided Missiles,NULL,
1427,GUIDED MISSILE SUBSYSTEMS,Products,1,14,27,17,Products,Commodity,NULL,0,NULL,2.  Weapons & Ammunition,Guided Missiles,Guided Missile Subsystems,Guided Missile Subsystems,Ordnance and Missiles,Missiles & Space,Missiles & Space,0,NULL,NULL,NULL,NULL,Missiles & Space,"Weapons, Ammunition and Missiles",NULL,Missile and Space Systems,0,NULL,Missiles & Space,0,12,Weapons & Ammunition,12.3,Guided Missiles,NULL,
1430,GUIDED MISSILE REMOTE CONT SYSTEMS,Products,1,14,30,10,Products,Commodity,NULL,0,NULL,2.  Weapons & Ammunition,Guided Missiles,Guided Missile Remote Cont Systems,Guided Missile Remote Cont Systems,Ordnance and Missiles,Missiles & Space,Missiles & Space,0,2,NULL,NULL,NULL,Missiles & Space,"Weapons, Ammunition and Missiles",NULL,Missile and Space Systems,-0.0001,NULL,Missiles & Space,0,12,Weapons & Ammunition,12.3,Guided Missiles,NULL,
1440,"LAUNCHERS, GUIDED MISSILE",Products,1,14,40,10,Products,Commodity,NULL,0,NULL,2.  Weapons & Ammunition,Guided Missiles,"Launchers, Guided Missile",Guided Missile Launchers,Ordnance and Missiles,Missiles & Space,Missiles & Space,0,2,NULL,NULL,NULL,Missiles & Space,"Weapons, Ammunition and Missiles",0,Missile and Space Systems,0.0002,NULL,Missiles & Space,0,12,Weapons & Ammunition,12.3,Guided Missiles,NULL,
1450,GUIDED MISSILE HANDLING AND SERVICING EQUIPMENT,Products,1,14,50,10,Products,Commodity,NULL,0,NULL,2.  Weapons & Ammunition,Guided Missiles,Guided Missile Handling Service Eq,Guided Missile Handling Service Eq,Ordnance and Missiles,Missiles & Space,Missiles & Space,0,NULL,NULL,NULL,NULL,Missiles & Space,"Weapons, Ammunition and Missiles",0,Missile and Space Systems,0.0002,NULL,Missiles & Space,0,12,Weapons & Ammunition,12.3,Guided Missiles,NULL,
1510,"AIRCRAFT, FIXED WING",Products,1,15,10,10,Products,Commodity,NULL,0,NULL,"1.  Aircraft, Ships/Submarines & Land Vehicles",Aircraft,"Aircraft, Fixed Wing","Aircraft, Fixed Wing",Aircraft,Aircraft,Aircraft,0,4,NULL,NULL,NULL,Aircraft,Air,0,Aircraft and Drones,0.0004,NULL,Aircraft,0,11,"Aircraft, Ships/Submarines & Land Vehicles",11.1,Aircraft,NULL,
1520,"AIRCRAFT, ROTARY WING",Products,1,15,20,10,Products,Commodity,NULL,0,NULL,"1.  Aircraft, Ships/Submarines & Land Vehicles",Aircraft,"Aircraft, Rotary Wing","Aircraft, Rotary Wing",Aircraft,Aircraft,Aircraft,0,4,NULL,NULL,NULL,Aircraft,Air,0,Aircraft and Drones,0.0006,NULL,Aircraft,0,11,"Aircraft, Ships/Submarines & Land Vehicles",11.1,Aircraft,NULL,
1540,GLIDERS,Products,1,15,40,10,Products,Commodity,NULL,0,NULL,"1.  Aircraft, Ships/Submarines & Land Vehicles",Aircraft,Gliders,Gliders,Aircraft,Aircraft,Aircraft,0,NULL,NULL,NULL,NULL,Aircraft,Air,0,Aircraft and Drones,0,NULL,Aircraft,0,11,"Aircraft, Ships/Submarines & Land Vehicles",11.1,Aircraft,NULL,
1550,DRONES,Products,1,15,50,10,Products,Commodity,NULL,0,NULL,4.  Sustainment S&E,Drones,Drones,Drones,Aircraft,Aircraft,Aircraft,0,4,NULL,NULL,NULL,Aircraft,C4ISR,1,Aircraft and Drones,0.0705,NULL,Aircraft,0,14,Sustainment S&E,14.1,Drones,NULL,
1555,Space Vehicles,Products,1,15,55,15,Products,Commodity,NULL,0,NULL,NULL,NULL,NULL,NULL,Space Systems,Missiles & Space,Missiles & Space,NULL,NULL,NULL,NULL,NULL,Missiles & Space,NULL,0,NULL,0,NULL,Missiles & Space,0,11,"Aircraft, Ships/Submarines & Land Vehicles",11.1,Aircraft,NULL,
1560,AIRFRAME STRUCTURAL COMPONENTS,Products,1,15,60,10,Products,Commodity,NULL,0,NULL,4.  Sustainment S&E,"Engines, Components & Spt Eq","Aircraft Engines, Components & Spt Eq",Aircraft & Airframe Structural Components,Aircraft,Aircraft,Aircraft,0,4,NULL,NULL,NULL,Aircraft,Air,0,Aircraft and Drones,0.0027,NULL,Aircraft,0,14,Sustainment S&E,14.2,"Engines, Components & Spt Eq",NULL,
1610,AIRCRAFT PROPELLERS AND COMPONENTS,Products,1,16,10,10,Products,Commodity,NULL,0,NULL,4.  Sustainment S&E,"Engines, Components & Spt Eq","Aircraft Engines, Components & Spt Eq",Aircraft Components & Accessories,Aircraft,Aircraft,Aircraft,0,2,NULL,NULL,NULL,Aircraft,Air,0,Aircraft and Drones,0.0063,NULL,Aircraft,0,14,Sustainment S&E,14.2,"Engines, Components & Spt Eq",NULL,
1615,"HELICOPTER ROTOR BLADES, DRIVE MECHANISMS AND COMPONENTS",Products,1,16,15,15,Products,Commodity,NULL,0,NULL,4.  Sustainment S&E,"Engines, Components & Spt Eq","Aircraft Engines, Components & Spt Eq",Aircraft Components & Accessories,Aircraft,Aircraft,Aircraft,0,4,NULL,NULL,NULL,Aircraft,Air,0,Aircraft and Drones,0.0023,NULL,Aircraft,0,14,Sustainment S&E,14.2,"Engines, Components & Spt Eq",NULL,
1620,AIRCRAFT LANDING GEAR COMPONENTS,Products,1,16,20,10,Products,Commodity,NULL,0,NULL,4.  Sustainment S&E,"Engines, Components & Spt Eq","Aircraft Engines, Components & Spt Eq",Aircraft Components & Accessories,Aircraft,Aircraft,Aircraft,0,2,NULL,NULL,NULL,Aircraft,Air,NULL,Aircraft and Drones,0,NULL,Aircraft,0,14,Sustainment S&E,14.2,"Engines, Components & Spt Eq",NULL,
1630,AIRCRAFT WHEEL AND BRAKE SYSTEMS,Products,1,16,30,10,Products,Commodity,NULL,0,NULL,4.  Sustainment S&E,"Engines, Components & Spt Eq","Aircraft Engines, Components & Spt Eq",Aircraft Components & Accessories,Aircraft,Aircraft,Aircraft,0,NULL,NULL,NULL,NULL,Aircraft,Air,0,Aircraft and Drones,0.0006,NULL,Aircraft,0,14,Sustainment S&E,14.2,"Engines, Components & Spt Eq",NULL,
1640,AIRCRAFT CONTROL CABLE PRODUCTS,Products,1,16,40,10,Products,Commodity,NULL,0,NULL,4.  Sustainment S&E,"Engines, Components & Spt Eq","Aircraft Engines, Components & Spt Eq",Aircraft Components & Accessories,Aircraft,Aircraft,Aircraft,0,2,NULL,NULL,NULL,Aircraft,Air,0,Aircraft and Drones,0.0102,NULL,Aircraft,0,14,Sustainment S&E,14.2,"Engines, Components & Spt Eq",NULL,
1650,AIRCRAFT HYDRAULIC VACUUM DE-ICING,Products,1,16,50,10,Products,Commodity,NULL,0,NULL,4.  Sustainment S&E,"Engines, Components & Spt Eq","Aircraft Engines, Components & Spt Eq",Aircraft Components & Accessories,Aircraft,Aircraft,Aircraft,0,2,NULL,NULL,NULL,Aircraft,Air,0,Aircraft and Drones,0.0026,NULL,Aircraft,0,14,Sustainment S&E,14.2,"Engines, Components & Spt Eq",NULL,
1660,AIRCRAFT AIR CONDITION HEATING EQ,Products,1,16,60,10,Products,Commodity,NULL,0,NULL,4.  Sustainment S&E,"Engines, Components & Spt Eq","Aircraft Engines, Components & Spt Eq",Aircraft Components & Accessories,Aircraft,Aircraft,Aircraft,0,NULL,NULL,NULL,NULL,Aircraft,Air,0,Aircraft and Drones,0.0028,NULL,Aircraft,0,14,Sustainment S&E,14.2,"Engines, Components & Spt Eq",NULL,
1670,PARACHUTE RECOVER SYS & TIE DOWN EQ,Products,1,16,70,10,Products,Commodity,NULL,0,NULL,4.  Sustainment S&E,"Engines, Components & Spt Eq","Aircraft Engines, Components & Spt Eq",Aircraft Components & Accessories,Aircraft,Aircraft,Aircraft,0,NULL,NULL,NULL,NULL,Aircraft,Air,0,Aircraft and Drones,0.0001,NULL,Aircraft,0,14,Sustainment S&E,14.2,"Engines, Components & Spt Eq",NULL,
1675,Space Vehicle Component,Products,1,16,75,15,Products,Commodity,NULL,0,NULL,NULL,NULL,NULL,NULL,Space Systems,Missiles & Space,Missiles & Space,NULL,NULL,NULL,NULL,NULL,Missiles & Space,NULL,0,NULL,0,NULL,Missiles & Space,0,14,Sustainment S&E,14.2,"Engines, Components & Spt Eq",NULL,
1677,Space Vehicle Remote Control Systems,Products,1,16,77,17,Products,Commodity,NULL,0,NULL,NULL,NULL,NULL,NULL,Space Systems,Missiles & Space,Missiles & Space,NULL,NULL,NULL,NULL,NULL,Missiles & Space,NULL,0,NULL,NULL,NULL,Missiles & Space,0,14,Sustainment S&E,14.2,"Engines, Components & Spt Eq",NULL,
1680,MISCELLANEOUS AIRCRAFT ACCESSORIES AND COMPONENTS,Products,1,16,80,10,Products,Commodity,NULL,0,NULL,4.  Sustainment S&E,"Engines, Components & Spt Eq","Aircraft Engines, Components & Spt Eq",Aircraft Components & Accessories,Aircraft,Aircraft,Aircraft,0,4,NULL,NULL,NULL,Aircraft,Air,0,Aircraft and Drones,0.0049,NULL,Aircraft,0,14,Sustainment S&E,14.2,"Engines, Components & Spt Eq",NULL,
1710,AIRCRAFT LANDING EQUIPMENT,Products,1,17,10,10,Products,Commodity,NULL,0,NULL,4.  Sustainment S&E,"Engines, Components & Spt Eq","Aircraft Engines, Components & Spt Eq","Acft Launching, Landing and GHE",Aircraft,Aircraft,Aircraft,0,NULL,NULL,NULL,NULL,Aircraft,Air,0,Aircraft and Drones,0.0068,NULL,Aircraft,0,14,Sustainment S&E,14.2,"Engines, Components & Spt Eq",NULL,
1720,AIRCRAFT LAUNCHING EQUIPMENT,Products,1,17,20,10,Products,Commodity,NULL,0,NULL,4.  Sustainment S&E,"Engines, Components & Spt Eq","Aircraft Engines, Components & Spt Eq","Acft Launching, Landing and GHE",Aircraft,Aircraft,Aircraft,0,NULL,NULL,NULL,NULL,Aircraft,Air,0,Aircraft and Drones,0.0038,NULL,Aircraft,0,14,Sustainment S&E,14.2,"Engines, Components & Spt Eq",NULL,
1725,Space Vehicle Launchers,Products,1,17,25,15,Products,Commodity,NULL,0,NULL,NULL,NULL,NULL,NULL,Space Systems,Missiles & Space,Missiles & Space,NULL,NULL,NULL,NULL,NULL,Missiles & Space,NULL,0,NULL,NULL,NULL,Missiles & Space,0,14,Sustainment S&E,14.2,"Engines, Components & Spt Eq",NULL,
1730,AIRCRAFT GROUND SERVICING EQUIPMENT,Products,1,17,30,10,Products,Commodity,NULL,0,NULL,4.  Sustainment S&E,"Engines, Components & Spt Eq","Aircraft Engines, Components & Spt Eq","Acft Launching, Landing and GHE",Aircraft,Aircraft,Aircraft,0,2,NULL,NULL,NULL,Aircraft,Air,0,Aircraft and Drones,0.0026,NULL,Aircraft,0,14,Sustainment S&E,14.2,"Engines, Components & Spt Eq",NULL,
1735,Space Vehicle Handling and Servicing Equipment,Products,1,17,35,15,Products,Commodity,NULL,0,NULL,NULL,NULL,NULL,NULL,Space Systems,Missiles & Space,Missiles & Space,NULL,NULL,NULL,NULL,NULL,Missiles & Space,NULL,0,NULL,NULL,NULL,Missiles & Space,0,14,Sustainment S&E,14.2,"Engines, Components & Spt Eq",NULL,
1740,AIRFIELD SPECIAL TRUCKS & TRAILERS,Products,1,17,40,10,Products,Commodity,NULL,0,NULL,4.  Sustainment S&E,"Engines, Components & Spt Eq","Aircraft Engines, Components & Spt Eq","Acft Launching, Landing and GHE",Aircraft,Aircraft,Aircraft,0,NULL,NULL,NULL,NULL,Aircraft,Air,0,Aircraft and Drones,0.0028,NULL,Aircraft,0,14,Sustainment S&E,14.2,"Engines, Components & Spt Eq",NULL,
1810,SPACE VEHICLES,Products,1,18,10,10,Products,Commodity,NULL,0,NULL,"1.  Aircraft, Ships/Submarines & Land Vehicles",Space,Space Vehicles,Space Vehicles,Space Systems,Missiles & Space,Missiles & Space,0,NULL,NULL,NULL,NULL,Missiles & Space,Space,0,Missile and Space Systems,0.0004,NULL,Missiles & Space,0,NULL,NULL,NULL,NULL,NULL,
1820,SPACE VEHICLE COMPONENTS,Products,1,18,20,10,Products,Commodity,NULL,0,NULL,4.  Sustainment S&E,"Engines, Components & Spt Eq",Space Vehicles Components & Spt Eq,Space Vehicle Components,Space Systems,Missiles & Space,Missiles & Space,0,NULL,NULL,NULL,NULL,Missiles & Space,Space,0,Missile and Space Systems,0,NULL,Missiles & Space,0,NULL,NULL,NULL,NULL,NULL,
1830,SPACE VEHICLE REMOTE CONT SYSTEMS,Products,1,18,30,10,Products,Commodity,NULL,0,NULL,4.  Sustainment S&E,"Engines, Components & Spt Eq",Space Vehicles Components & Spt Eq,Space Vehicle Remote Cont Systems,Space Systems,Missiles & Space,Missiles & Space,0,2,NULL,NULL,NULL,Missiles & Space,Space,0,Missile and Space Systems,0,NULL,Missiles & Space,0,NULL,NULL,NULL,NULL,NULL,
1840,SPACE VEHICLE LAUNCHERS,Products,1,18,40,10,Products,Commodity,NULL,0,NULL,4.  Sustainment S&E,"Engines, Components & Spt Eq",Space Vehicles Components & Spt Eq,Space Vehicle Launchers,Space Systems,Missiles & Space,Missiles & Space,0,NULL,NULL,NULL,NULL,Missiles & Space,Space,0,Missile and Space Systems,0.0001,NULL,Missiles & Space,0,NULL,NULL,NULL,NULL,NULL,
1850,SPACE VEHICLE HANDLING & SERVICE EQ,Products,1,18,50,10,Products,Commodity,NULL,0,NULL,4.  Sustainment S&E,"Engines, Components & Spt Eq",Space Vehicles Components & Spt Eq,Space Vehicle Handling & Service Eq,Space Systems,Missiles & Space,Missiles & Space,0,NULL,NULL,NULL,NULL,Missiles & Space,Space,0,Missile and Space Systems,0,NULL,Missiles & Space,0,NULL,NULL,NULL,NULL,NULL,
1860,SPACE SURVIVAL EQUIPMENT,Products,1,18,60,10,Products,Commodity,NULL,0,NULL,4.  Sustainment S&E,"Engines, Components & Spt Eq",Space Vehicles Components & Spt Eq,Space Survival Equipment,Space Systems,Missiles & Space,Missiles & Space,0,NULL,NULL,NULL,NULL,Missiles & Space,Space,0,Missile and Space Systems,0,NULL,Missiles & Space,0,NULL,NULL,NULL,NULL,NULL,
